frame,ball_x,ball_y,ball_w,ball_h,ball_visible,lfoot_x,lfoot_y,lfoot_visible,rfoot_x,rfoot_y,rfoot_visible,lknee_x,lknee_y,rknee_x,rknee_y,head_x,head_y,ball_dy,ball_dy2,lfoot_dy,rfoot_dy,lknee_dy,rknee_dy,lfoot_rfoot_dy,lfoot_rfoot_dist,ball_lfoot_dist,ball_rfoot_dist
29,0.41913702258326746,0.49271974613343655,0.07938870787620544,0.0438385009765625,1,0.5616656201639638,0.6853788179951096,1,0.46726922383793523,0.6798244774310089,1,0.5542580495312196,0.5851985003124094,0.49585957296655553,0.5851076907501316,0.49326413153949866,0.3707742905354256,0.0010957074425579916,0.004295772230791528,0.0006875415238670746,-0.004897581307429788,0.00019991305586231078,-0.004543921098345227,0.005554340564100646,0.09455966549455785,0.23964957562850256,0.1931965042943495
30,0.4201297961515207,0.49911131059833885,0.07967281341552734,0.04537022113800049,1,0.5583455538649901,0.6853222554482393,1,0.46467550644401895,0.6794361996164812,1,0.5388298458683002,0.584098355073794,0.4898849075858131,0.5816080338202141,0.4892771103108688,0.3728349997832606,0.0063915644649023,0.005295857022344308,-5.656254687025353e-05,-0.000388277814527771,-0.0011001452386153465,-0.003499656929917494,0.0058860558317581635,0.09385479975526852,0.23190108163223636,0.18574548690309686
31,0.42324845483050805,0.5045049188051298,0.0797906219959259,0.045737504959106445,1,0.5584814455680147,0.6850876510393514,1,0.47095244114267454,0.6808029995846582,1,0.5293547356611872,0.5819694989598917,0.4860885519308739,0.5804245169393925,0.48034105425924023,0.3730126178004355,0.005393608206790967,-0.0009979562581113322,-0.00023460440888789513,0.0013667999681770127,-0.0021288561139023443,-0.0011835168808216334,0.004284651454693256,0.0876338111334856,0.22560603929191952,0.18263812196969303
32,0.4258081001468455,0.5176625679168726,0.08121207356452942,0.04741582274436951,1,0.547918421912525,0.6813791646729477,1,0.4678161451044811,0.6831498888834356,1,0.5115336917561437,0.5738575793305077,0.4840252496480087,0.5784179733661347,0.4771963257256333,0.3754156812235601,0.013157649111742775,0.007764040904951808,-0.0037084863664037515,0.002346889298777466,-0.008111919629383957,-0.002006543573257802,-0.0017707242104879617,0.08012184604751754,0.2042401888343944,0.1707358463880769
33,0.4279084166687817,0.5326407835251441,0.08305889368057251,0.04831179976463318,1,0.5257699180152973,0.6752488294192012,1,0.4654976108311299,0.6852125949900787,1,0.49571757859112653,0.5655767591245009,0.4840763723999755,0.5784957679092328,0.47849436710183113,0.3822849599122921,0.014978215608271506,0.0018205664965287305,-0.0061303352537465106,0.002062706106643053,-0.008280820206006845,7.779454309819744e-05,-0.009963765570877525,0.06109032360082928,0.17295643439755445,0.15713403568758189
34,0.4277970283686454,0.5488707385041227,0.08522865176200867,0.04939723014831543,1,0.5000093967223002,0.6680190468692908,1,0.47134144306891523,0.6848801871351534,1,0.49125262603483616,0.5595753615305754,0.48312860873284474,0.5694239822717415,0.479874579417977,0.38828086425096997,0.01622995497897861,0.0012517393707071056,-0.007229782549910357,-0.00033240785492527625,-0.006001397593925484,-0.009071785637491336,-0.016861140265862606,0.033258827666316194,0.13932316939233438,0.14280996522829228
35,0.42615506413690735,0.5578812878560893,0.08361548185348511,0.04773491621017456,1,0.4788078773685941,0.6624509643346957,1,0.47231327845285165,0.6840441895620818,1,0.4955519052759433,0.5595646944703734,0.48214157452681095,0.5682195514276355,0.4757188339985239,0.3899189971553702,0.009010549351966546,-0.0072194056270120655,-0.005568082534595065,-0.0008359975730716229,-1.0667060202029788e-05,-0.0012044308441060414,-0.021593225227386048,0.02254877359851272,0.11707747853473492,0.13434157404062444
36,0.4252291166204848,0.5704844077746956,0.0825442373752594,0.045643746852874756,1,0.4544812961443902,0.6591265254339076,1,0.4718560075697838,0.6776427448906409,1,0.4931610093966073,0.5449552826716784,0.48101161075040694,0.5616390572381027,0.47155996540662903,0.39113252300666607,0.012603119918606298,0.0035925705666397523,-0.0033244389007881514,-0.006401444671440881,-0.014609411798695016,-0.006580494189532771,-0.018516219456733318,0.025391553321638522,0.09334406799582061,0.11686306590643775
37,0.4255109741244008,0.5883546722969903,0.0819358229637146,0.04691493511199951,1,0.44325365359048713,0.6493926936478763,1,0.45351170905370647,0.6594419853600871,1,0.49486344049737413,0.539366765797269,0.47932638836239977,0.562565762566797,0.46581484406885015,0.39036398691554597,0.017870264522294788,0.0052671446036884895,-0.009733831786031266,-0.01820075953055378,-0.0055885168744093106,0.0009267053286943217,-0.010049291712210806,0.014360221648832338,0.06356447691177435,0.07640318864492482
38,0.42481940073602076,0.6343581779054706,0.08064794540405273,0.04353982210159302,1,0.4408522731375691,0.6284776244782901,1,0.42440663518800975,0.6680539333430692,1,0.5005773445822765,0.5305716956100005,0.47928809152297874,0.573331443034316,0.45965940976539404,0.3896144301772027,0.04600350560848021,0.028133241086185423,-0.020915069169586187,0.008611947982982038,-0.00879507018726855,0.010765680467519023,-0.03957630886477903,0.04285724245595338,0.017077292117143553,0.03369828348607806
39,0.42003487852994303,0.6081970028792039,0.08052816987037659,0.04562711715698242,1,0.44527817623051275,0.5960264199788277,1,0.425575720177789,0.6810854337547544,1,0.5050830483048372,0.5282749822249129,0.4752777216597795,0.5834487167879977,0.45384983501505505,0.39040975003231887,-0.026161175026266692,-0.0721646806347469,-0.03245120449946248,0.013031500411685215,-0.0022967133850876342,0.010117273753681655,-0.08505901377592673,0.08731106802143015,0.02802404622702649,0.07309872968572308
40,0.4199354504252862,0.5759320173941848,0.08222022652626038,0.047040700912475586,1,0.43810061275863554,0.5934331178482944,1,0.4403887287190991,0.689515890036446,1,0.5044893443471749,0.5353763233077021,0.4780497146993931,0.5882943253416701,0.44815738855380455,0.3909175257582117,-0.032264985485019104,-0.006103810458752412,-0.002593302130533215,0.00843045628169159,0.007101341082789259,0.0048456085536724425,-0.09608277218815153,0.09611001293314216,0.02522422723695956,0.11541071318286521
41,0.41854253510483863,0.5436321992985715,0.08125463128089905,0.04612916707992554,1,0.4243322168632311,0.6098784598759547,1,0.4627925280421392,0.6906944624737972,1,0.5038650341227744,0.5439341247208811,0.4845102266427868,0.5788358606324703,0.44681793606447184,0.39201303749069455,-0.03229981809561322,-3.4832610594115465e-05,0.016445342027660237,0.0011785724373511997,0.008557801413178967,-0.009458464709199865,-0.0808160025978425,0.08950095983771868,0.06649877784854404,0.15357529464458297
42,0.4144713187630881,0.5208242598166468,0.08444371819496155,0.049018919467926025,1,0.43671730928796876,0.6358683135031203,1,0.483500196416128,0.6827822940658175,1,0.4998480321751492,0.5484896454357304,0.4886251451259573,0.5738215515155096,0.45007350581670563,0.3908292138836856,-0.02280793948192472,0.009491878613688498,0.02598985362716566,-0.007912168407979703,0.004555520714849326,-0.005014309116960658,-0.04691398056269713,0.06625375536739946,0.11717516111808544,0.17605507890400063
43,0.41336300580641894,0.5070585791599429,0.083529531955719,0.04738384485244751,1,0.4470655609021089,0.6497305136157463,1,0.48902250936579006,0.6696153875947738,1,0.49431665192978386,0.548199415921371,0.48821974572358956,0.5688553247175048,0.45590771912552563,0.38960981947213813,-0.013765680656703916,0.009042258825220806,0.013862200112625955,-0.013166906471043682,-0.00029022951435941913,-0.004966226798004847,-0.019884873979027495,0.046430525923639936,0.146598578101355,0.1793016353728231
44,0.410148085322724,0.4985678665275403,0.07961681485176086,0.04637712240219116,1,0.4591283745420941,0.6628560074976972,1,0.46951483286180684,0.6543954008519061,1,0.49216946139170403,0.5473301611626198,0.4779979308700885,0.5661838883938879,0.4599187835664525,0.38906567749286053,-0.008490712632402586,0.00527496802430133,0.013125493881950945,-0.01521998674286773,-0.0008692547587512145,-0.0026714363236168825,0.00846060664579118,0.01339628236646033,0.1714341331107761,0.16675320436795385
45,0.408555980069114,0.49497769098744265,0.08222800493240356,0.045590758323669434,1,0.47422221515069934,0.6898884294563818,1,0.44717015577605096,0.6580593853448617,1,0.4907357005186684,0.5668861555170464,0.4671442352557787,0.5673971978924313,0.4613678680035513,0.38670054252452946,-0.003590175540097662,0.004900537092304924,0.027032421958684605,0.0036639844929556853,0.019555994354426565,0.001213309498543369,0.0318290441115201,0.04177202371758632,0.20567510884960594,0.1675908517790063
46,0.40696126677355643,0.4949139015194688,0.08171948790550232,0.04596149921417236,1,0.4788933925579804,0.7016989475072656,1,0.43804803675551934,0.6740385517427182,1,0.48563584456455977,0.580370201328487,0.4675919708637531,0.5760617397055631,0.461232412626033,0.3821312747889401,-6.378946797386265e-05,0.0035263860721237994,0.011810518050883734,0.01597916639785646,0.013484045811440692,0.00866454181313181,0.027660395764547374,0.04932991571532462,0.2189390005550437,0.18180216606386435
47,0.4064207087734189,0.49768939976889404,0.08170169591903687,0.04558184742927551,1,0.4773951865605254,0.7046375514367728,1,0.44138551981240076,0.6830969345829823,1,0.4875844517201554,0.5882194470232097,0.47087204547187794,0.5795534995167632,0.4594023665994198,0.3790983771214313,0.0027754982494252456,0.0028392877173991082,0.0029386039295071775,0.009058382840264056,0.007849245694722673,0.0034917598112000903,0.021540616853790495,0.041960627661568585,0.218780515530757,0.1886756263454001
48,0.4045092760828362,0.5004001062456064,0.08111733198165894,0.046130627393722534,1,0.49088336253008374,0.6927485671220703,1,0.4508139118096928,0.6853996758287895,1,0.4991506079419205,0.5943323389909081,0.46970816952309796,0.5815941266873903,0.4565658668396464,0.37667800340927865,0.0027107064767123434,-6.479177271290215e-05,-0.011888984314702422,0.002302741245807205,0.006112891967698375,0.0020406271706271406,0.007348891293280868,0.040737784479206715,0.2108516379142955,0.19070647612433062
49,0.4011015073921929,0.5021683275606081,0.07974231243133545,0.045224398374557495,1,0.4996130882594582,0.6839190862770622,1,0.45910048471516424,0.6868423605505702,1,0.5115049922388736,0.5912731978927792,0.464873587233918,0.5819924684816964,0.453538173151063,0.3763484026441057,0.0017682213150017612,-0.0009424851617105823,-0.00882948084500812,0.0014426847217807737,-0.0030591410981288814,0.0003983417943060896,-0.0029232742735080253,0.04061793419679655,0.20673139543614186,0.19356750716814058
50,0.3964838191585878,0.5054846745570006,0.07762113213539124,0.04291364550590515,1,0.5016868983777476,0.6790352026441633,1,0.47191155293619963,0.6897101390396898,1,0.5150863292574446,0.5829897741714773,0.45790296465281405,0.581010404180024,0.45312570093234583,0.3774626471196852,0.003316346996392494,0.001548125681390733,-0.004883883632898933,0.0028677784891195657,-0.008283423721301864,-0.0009820643016723585,-0.010674936395526524,0.03163108381342708,0.2029469725729503,0.19906874387178128
51,0.3934775684590135,0.5125224692260868,0.07696458697319031,0.042352259159088135,1,0.499590148474549,0.677968733898687,1,0.4798716402877866,0.6881896462311433,1,0.5156361276485815,0.578537415115926,0.45014549046907015,0.5794833593054634,0.45348538643434094,0.3797441993142296,0.0070377946690861615,0.0037214476726936674,-0.0010664687454763344,-0.001520492808546492,-0.004452359055551303,-0.001527044874560679,-0.010220912332456367,0.022210056596487428,0.1965511285433627,0.19576233734832926
52,0.39069907910383084,0.5222466882798895,0.07750040292739868,0.044749677181243896,1,0.4976791755266675,0.678855204914432,1,0.4770733113571281,0.6851449091951369,1,0.51617876952359,0.5770372493035594,0.4435056750036705,0.5782807270292147,0.4544282177766125,0.3816347532474782,0.009724219053802718,0.002686424384716557,0.0008864710157450162,-0.003044737036006384,-0.0015001658123666717,-0.0012026322762486163,-0.006289704280704966,0.021544419651321,0.18966013949460017,0.18438095990285788
53,0.388712232171388,0.5328563419736891,0.077487051486969,0.04347050189971924,1,0.49310406071779084,0.6815129427912446,1,0.4594739249228391,0.6837420929789259,1,0.5148376610281447,0.5780376030557588,0.4406342451170371,0.5790993608309327,0.4540701429940372,0.3855405207421101,0.010609653693799626,0.0008854346399969071,0.0026577378768126714,-0.001402816216211078,0.0010003537521994232,0.0008186338017179828,-0.002229150187681217,0.033703933659828676,0.18164921919428006,0.1666545139426624
54,0.3844794891192385,0.5529465335701936,0.07609760761260986,0.04438281059265137,1,0.488670776293629,0.6831133703545316,1,0.43582949143687805,0.6829513711009522,1,0.5117523656954899,0.5774077731636216,0.43574768129082525,0.5764821396710004,0.4492737155893968,0.39131812119588344,0.020090191596504492,0.009480537902704866,0.0016004275632869325,-0.000790721877973688,-0.0006298298921372236,-0.002617221159932348,0.00016199925357940348,0.05284153318243572,0.16673101007760008,0.13977868406670776
55,0.38135125376399365,0.572676547296418,0.07617947459220886,0.04257768392562866,1,0.4881286398293475,0.6866114963932118,1,0.40805617119888,0.6805206208852245,1,0.5098280829723133,0.5786778778658992,0.43033657268044956,0.5746555140027385,0.44435802348746467,0.3957601950760495,0.019730013726224405,-0.0003601778702800873,0.0034981260386802715,-0.002430750215727695,0.001270104702277619,-0.001826625668261861,0.00609087550798737,0.08030379192187008,0.15614923246893855,0.11110129082702862
56,0.38116812779803927,0.5941015675067467,0.07789283990859985,0.043802857398986816,1,0.48957776678332005,0.691534118715815,1,0.38187286558486794,0.6801026540980044,1,0.5090925066434625,0.5843515011525473,0.4188203489577693,0.5808759339438687,0.4387456389433412,0.3993082398014699,0.02142502021032866,0.0016950064841042556,0.0049226223226032095,-0.00041796678722005876,0.005673623286648111,0.006220419941130206,0.011431464617810638,0.1083098523933838,0.14575922564293017,0.08600397403739662
57,0.37971315139085504,0.6169594376901697,0.08047989010810852,0.044992148876190186,1,0.48923606529957897,0.6919138594994936,1,0.3630162297881244,0.6793210157441032,1,0.5091587362110676,0.5877594493117322,0.40883927746801185,0.5824147051564106,0.4354363452493694,0.40435052433493157,0.022857870183423,0.0014328499730943411,0.00037974078367852826,-0.0007816383539012151,0.0034079481591848815,0.0015387712125418673,0.012592843755390382,0.12684646857672593,0.13271561332348128,0.06455814130212062
58,0.3761415069321249,0.6404233233480524,0.07948705554008484,0.04446876049041748,1,0.48932282087764467,0.6899867262265459,1,0.369384722375953,0.6612238238770123,1,0.5095692999647812,0.5879344545167847,0.413897749709138,0.5646393287339297,0.4314587854998623,0.40638129559316927,0.02346388565788271,0.000606015474459709,-0.0019271332729476898,-0.01809719186709091,0.00017500520505253636,-0.017775376422480837,0.028762902349533603,0.12333876934593721,0.123557843665751,0.021870412885763798
